msname,msinstanceid,nodeid,instance_cpu_usage,instance_memory_usage,timestamp
b4da54834d8c39bbe6d32e5be59e758770a5c40342f92ac34d940a61548e8fd2,4a1181a10db11ffa92cbaebdaa6b80bd57806fd37e5051211406947be80055bf,16d2684e9ae408c6d4066de29420118789a94953c40f77e3124d5316230bbc62,0.2897499999962747,0.7189173698425293,390000
a25db459a097f3b6aa173c3ed5dcd8377f2d342c591d6b5a1cf76cc51f99a489,eac96379a263a694fa0500ca286dd9df11f9f57e848a6441fa80fe2151cccdfc,3a5b3cec59cd5bdfdd666cec063264d260f2aba8f125212b835f353c2a710260,0.09699999999720606,0.6779618263244629,390000
ea2870f1d8a69a4a7a108ac6a56566994ee1359f857eaec41cc77cc2c7d1e899,ebe81068a525e7b9306c581dd8b0e74496e10d2e459710c6b7c779105801a028,33fc8cff719c77faac0b098ef20b5cff995bec8d7e807ba5775eefba513d9a2a,0.22316666666883975,0.7551155090332031,390000
a25db459a097f3b6aa173c3ed5dcd8377f2d342c591d6b5a1cf76cc51f99a489,36cfec5871498a229ad7f74e82bebeff1d98c3cf18a74d7b830fa9ca44e3a109,7cc3372a98cf074d4ba2583c20be9b09c281704c4af4aa3abef1bef4789cc69d,0.10076041666713233,0.6875698566436768,390000
6f83eed1237572824fa0807fb2414de831c989c6392cca51f3364b655804153b,61c823054842dea68cdc45f76fff8ff1ab5ab7aff5cb0ead6c93fec634b4ea61,d6f1cee9e3699abb0e18a921385e54a12285ace86f07de03679536fcf27a939f,0.0772708333330229,0.7712268829345703,390000
21fb5c221d3f9d699fd3c40a39e861fa2c40ca8a70abd37d89bb116fd766d9b6,ae980b713a39da2e0ac403b8910a4727a86c29842d1f20140691dab7a778ef34,3df1e2f4dfa3f3125bc78885b1edd0dbac2362920028b90e3fa71c8539c57372,0.1376666666707024,0.7524805068969727,390000
c3bbb5924badb094e71e65d2a7f9f734cf99444ce2854068a023e804bce5dc2b,2c8d61c8fb05478e34cadc9f5b2a1142a1410fd5630d1ee8c5b6a06856f5c494,9d3129059533bbaf7667db62560d6988e0a37c566a6affa582d3dbadff76fc76,0.19504166667660078,0.7689342498779297,390000
4f50ea08adf056958a230021f65bfd3cd170f53143c3036574863b2b05f0eaf9,37f0c2bd0271ed453f6d9de304a84902c99b240e76ad6dfd515b0cbe99eb6f7f,986f70e85b6366b18adea2c29b49cf2b8b76dd1e44b03b36860534a7848bab68,0.19412499999937913,0.6447925567626953,390000
c4fcfc22f9f00ca28614396e9b6587cd402e7b229bdbc4747c433f4b7eb135cc,2cde6d69b181fc7fcdc0461a1fe1d0216478a9edac91a08d30e6d6ef12969fcc,d6950e9932223a8927ab2ad069dc74fc88fe8c63ee41218ba59551cc0acd6dcd,0.07358333333346916,0.41920995712280273,390000
b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,57283bc4bad8e12bb1a2e7126d9631fff0f9859f4c4733121bcc9318a2150c41,724e68c467e62c001c89a20d816ea6ae12aed7dd359541b2f7d00b705be9151c,0.12283333333325572,0.6599235534667969,390000
8af29b6aaa4f473b30a1ae2197b5f210331d21810c3491fcfee23a8cf7412ce2,edda7d14789d8de47a9b44efbb36564aed9294f9dba9f4b3d61ab71f959c9eed,92c48748444a6512b58052a2e0f575d3494804be33fb0239ee3ae5bbd3e7c6c2,0.09577083333279006,0.6722512245178223,390000
0e337f047a062e592acb1be850542d2ac66829277ec311eed311f21ac96266e3,a62e4d68aed86b33469dc91260d7c0e8311546328f6029e34e59cfdab02b9972,0b0dd9e9a57dd5be21d43c6bff3d068947d94b217a8fdcedc63fa0037aae2224,0.19112500000046567,0.7734217643737793,390000
f275d5f3c47fa357144064230feea6a5553f6a30a979a4a59d999522d050cc63,4cf74671069f284b707a688e1041aaa1e0c0eb3799f05c77e75508c0d5123d8c,63d8f76be9b1b9e55241dc1dcb4e72ccd9c132083eddfecce99db11b7f23eddc,0.18191666666631742,0.7125334739685059,390000
28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,e0377ad6a4c1b0969c5da4777ada56f31bcb01ecef1cd97eea500b64b7f23e8e,9d2bc7b5b5c16921ab8b2b6a2ade2b34729d2c10d2f7327b187f9c84a6e06b2e,0.40170833333346917,0.7749338150024414,390000
4ba235f4b254662c470d96d1d2dffcc14633858798fb2cffa0246d10d99f92b0,a74502f4c81ff4fb94c312ad519fa1708a685f5b219a7b4b6db863ab9fe31d57,ddd797dcea33f254d3e50179d215bf56bdd2819d54ddf6e6a4142bbf68d1509e,0.09691666666622041,0.68599534034729,390000
d866b548c8336de52155a8318961fa587bbefecaef82cb0f7f8d14748a94c212,988e631ff5f2a45288fa91dbe70a33d349a367a092ec9e964eea39a85fe6bce7,459c11d003207e6e2630e837156ab4b7774084f0d51e0f1a2f65e9fa94767faa,0.18858333333240201,0.5571165084838867,390000
95a6f7f8345e2eca31ee74ddc19d547e7fc0f5c8e65772d7b08a68eb5214dc44,cae4db9e753da108bbaa345eb4ba1913b9e2df85b258839909343b569519996d,332750e390122d31e2004e0a1180453f0cc55ae76a385e7d675ec728359214d0,0.345666666670392,0.736452579498291,390000
4bd97278666b904252e736614699d7e8c0183d3c77cf4dfe1742f5fedf4ad604,1af7122c48abb6a9764c54c78fb57c018e5cd55faf6c6d8625b7a282da25eff6,e4403bb456ac3b00a6ee273f4d03bfede0ca90d161e9f3fb8f16e248e54ec03a,0.23433333333426465,0.5343132019042969,390000
133d8fbf6e00d295d91177df5a893bd95857eb5142149bae057d5d57ec7d686b,a8b4bf1c1644e6d5b74a14b91f21c4ad683d0f39e6801e74ba29685fa73ef322,6c5f0af07dd3915a6cd4843f2879f38a102581c778c9d0c266ecefedd93df9e2,0.18700000000341485,0.6176676750183105,390000
040836bc1a90963d108393c97c5010e9a597aecf4bbf8653383ee557b2c84105,86eb52a78e73b5db227f9c7507c7a683159249b838dd2b0b40be30f45dd5a9e0,2b33baa0037af879290d68a915f3e2207e625aa85f884b8227ddab20f86064ff,0.060041666667287545,0.48842668533325195,390000
19bf629d5c9ca676ae5571e1ff501172ef1dbcedc1b77e304200534a2eccdf02,987c436a0ed2179dcbcc6c3c0c4927aaa80865f1331a0d157a4d73c4f54059dc,5062dabf1fc207eef5caffb29f91033d44fae0f446f803315eacff0010dbd3b8,0.2431249999984478,0.561528205871582,390000
358e600f0761e77d74c586d61961fc53940fe654180cce128b50a08fc39c7278,6160ad151cc0fb110f0f3cd860d524175b4384a7dbf2acde647d4114ea7ed149,8c1b5bfe7c14b7b4c6d991ea902103ed390b35dadee3640336876dc7dcd83e40,0.11316666666728754,0.9446406364440918,390000
bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,ed24a63b375592bae0e2d4f6a316c5e2ceec14312a62aa5de75c366512843e45,9e6f1e9ae12cfda0f65776036dae3e94439fb433956a5c8ddce2359a22c9b3a9,0.18606249999720603,0.8047146797180176,390000
2ce41e5530b990a38b7be478e5b9d6863170e0a9e9007420959187e9a25403d1,f30da0d5520c1d556cc50a0f6506cddc7e81115d5422d7d29d126144f16e1dec,0d0db5728c6f86cf6acf758090bb78e42f37f1967393b7adc1bead1279032b0d,0.038374999999844776,0.7058963775634766,390000
94dce029795f9357501c763b763bf951c8290ad1744ec10872cc8a280b2b989e,6c299546f099e31a3da6408d3447b3cae938abd467698ffc42238e9b95731fab,8ede49f15ecab02e1f5de99eb365785a5d1cc5ebabb769402cd107b783c01b09,0.26466666666480404,0.5169806480407715,390000
b4da54834d8c39bbe6d32e5be59e758770a5c40342f92ac34d940a61548e8fd2,d9bef0197891572563ab7fc557c711d3d14fb893e80b7be63d46c6c029dac08a,55f433292b42ec58c19b669d043982921162c80273642a72c933f2c3b6e3a39b,0.30645833333643774,0.7173676490783691,390000
0bfbde3971e54e8e006fbc766d25592173351ebed8337b39532804f6ec972228,2e2ce9a6c6be478da928aeaf28a8edb2d8fd95275960bc57a4cd8ec9a165a64e,9fd38cb5d5fdff300196e119894bea1dd70ae0306b29ee0715a0c9de1e618548,0.02012500000031044,0.5755043029785156,390000
48ba155e452f1dfcf1b6c95785d2e59ccb18fca7a875ba55554bf0205946f03b,fdd9a31d34009bfdf6c3a0b2007547722c1deb0fcda0b78311aeb1d2aff52d6d,6e5de0675ed22b0010f9c768562bfeec03c59076dbc4a950ec9bb39718c90008,0.1268750000007761,0.7060818672180176,390000
1c5307cb13f51dc98e4e1b996292f7f05a78966b867c18658e13f8e6ea947283,b134c1eea66f01dba8cd5fcb6671b7e2665c1f1e447ba4e34d009248c184c60d,73e0600a837196b7b2b83ab2a7d8898bf4805ffdbe17c2dd7dc9c617e8291244,0.2330416666654249,0.706728458404541,390000
0e337f047a062e592acb1be850542d2ac66829277ec311eed311f21ac96266e3,1593ff8d059014922386ef74c9b3c6f88c18fdc5152736df5a81cc2976a1fe68,a852ae4298fe2e1d4ed065fdb38f0ad62969ef00d263e77c169215e0b799f722,0.1532916666668219,0.7749209403991699,390000
5ba2be786dc249dc3b3cda596a4d121f55a1dcb75b399d293ec2187a3f0632f6,98eeaa9711ed0767f5449f6952c2ca7ce5dc08b853279ed83865fedcfed8fb16,e3e055c59b70f874925bfa3f1c00761663ff9fcd3af00aa691b849f4c9dfe61c,0.1451875000008537,0.5229530334472656,390000
2be3b98bfce0e36bfa57f93d594bb1e183b434540c5bce38233a5dc2e9b80a1b,fdeb6d5aa12693517bc4ff113e357b436148b34d93ec5319978a29754dc6dc2d,8015186af65bcfb73033bee0b04ee1b64990f34f81db7b4b645f241fa0a15349,0.18589583333329454,0.8159687519073486,390000
49bcbd92f1c6375b4dcf8b4ccf4b253710e26e0f1b42be1bd7db68f9beb50c57,e33f71b782155b6520d8a03f3cf697c17ba5385da34c3a07f666ada1153699d6,f434c50f57a108f87cec336db298d23d622a83bbed5802000dc95d1aa59b78e1,0.13720833333209156,0.7302958965301514,420000
2e0e70b33a1924efcc1faa52b349ab42525521aa5535c276a9102fcb9313de09,56c60ff91ace907ebf2dd235c9c0e18abc85c6fe12df5c5c0e27cf0fdf09b163,235196a7fa51e11db57a0aaedc72121764da444df29dc609291f581e32b23bdd,0.1481249999992239,0.6228237152099609,420000
5e5dac309827db024dac61af6d049e07d53538929a3526a56a1d3705f234c8f4,fca6e8654ff1df35042574ffd11c2483a3728d16b4e2f8519443b89efcf96b77,cb23110e6b5120458a4e16fa92e575c13a89149d7c24b7cabbb065542eb72388,0.1708749999990687,0.6326508522033691,420000
9a3ef4d24dd4e7fb8baaa9e30aea1395caa50f583630f69047c8e20f2e8d9554,23cbd38e954ab91f064a7fbbf256c6c2918d35a86aa3d577c12fa65ac2410869,dea76e3503bdfd7e02c9a1ddcb645741071f4f84387feb5d70cb37d6caa87063,0.24858333331843216,0.7913789749145508,420000
28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,9db2883b5121c48448fe5315c24fd90c8bb41691dd7e45add5e9be1f2af0554e,82e122ce21611a033f017645715bdb5f9b268acbcc6d60b7be7aa630cc699f62,0.5297083333367483,0.7812056541442871,420000
89828bf1af1e1ce8f47702f2af0ad805597722c664f2d7c0a1c9579b12eb4ad0,7b59a3eff3e0f32a0133d9e148ccf1cc4800ac2b37f4c5b034db64f3263e602c,9a28d25cfbf059e75abcec0f6db42df8e52cf123e60eaa482168071b91ac3058,0.44787500000869235,0.40276479721069336,420000
bc1c67290cb04b163cec4ec46ba5840a59fadb50b204ad2119d2697e2abbb9b7,86719300da59d5aa8b847da7029c2f292751a3b0b6eda75d28f6f536ed090fcd,e01ece8215be7d0694025d19ddf72247d7e1ea5229d81b64e44452664ac8f33b,0.06895833333352736,0.5973010063171387,420000
377f1c6e2b6c3315132d0d8dbd721dc01630e5919f39b0ce4f4afe85c2c4fe18,948c848a040a03c026ea45a7311dc61833a61b83150d212101fb73cbdd88c7b0,e30a93de62c57d369732f182c91ca5504cf695087eab000206aab3f7a388098f,0.5741666666697711,0.6696310043334961,420000
d866b548c8336de52155a8318961fa587bbefecaef82cb0f7f8d14748a94c212,6902ae4dbd98e01305f055b2cce5d3071b650088867a67c44b2ed700104728a8,ed8fe1d958cade0da4e2ed7a4eae9ef99151825d435eeb00f8f97ad7aedf0a9a,0.2112500000046566,0.5549001693725586,420000
694c22359d5666f113617ed767acf6a188bd551ffb3c1395ac5f0af99d489cda,ed37dfeb6deed2b66dc9719cb683b916bf033528dbac25cce121baceb2d8be8f,83efb4ba226a818d2bdfb7152298afd6d92580def69f2e4620d2979a2a5ff24a,0.12970833333286766,0.8069443702697754,420000
4dd620e520ac12d81d17e010ef3997bd0e6abce62b1308e6c9ef1ec23589ce7b,adb69e38dcd446836cd4d122b513cd1b88b2818bf911cdf9241c47064e80d578,5efba65494b309d69fdbeededa5b427be8a8df6b31ca0a0de6a4821336b77e94,0.051895833333643775,0.6857621669769287,420000
bc529ee59852e87efa2e41286d68dc59c973bbf8131324144fc64731a9ec87c5,169df7d368881de7502fb04a96b331f52ab1fea145b52da1e02d8140c7fc6e40,60c75fafe303172545bd23213f7595a52d86e3329c72a7098d5d23402263c525,0.24066666666573536,0.661931037902832,420000
d973b113c7c708641f1dd615f6c3525041faf5c6aa1f371eeecf567988e56bda,0bcf112c3d49762e8c467c754271373db4cc2160eaae95f448a4efc0a775d7ff,65eca8d4e4170b8a4c50e3c5001b604cba065baf0aca678fb3803cb7c7f66ab2,0.15237499999736126,0.5846524238586426,420000
b4da54834d8c39bbe6d32e5be59e758770a5c40342f92ac34d940a61548e8fd2,7cd1403f8d4f7df23421ccf63a71d602d9b2c6a1fe020a8523251562737af45c,7e07e40ce03ac461952d68732ce83ad1741d49f4ec8335b0d94ad62a38e8f4ac,0.33495833332029484,0.7547988891601562,420000
fc37f90de7a71bd9ab1efe8db3fbc2194a2761937a8b0440e2702514831a0401,b5354c72942fdb3b84cceda3697db42aa0abe72c105c12475c7aea1cf37ca6ac,9d58ca52a6ef9a41fac7e12f07e5e5591df510f72dc60b82855ca4e81467a06b,0.2007083333330229,0.6664199829101562,420000
002251d4123496684687c2acad43bdef9419a5e4fc01a65d2c558af92a5ad649,09c77631fe7a47ce52a74f6f21137aa25a6755fcc6175176c4067cbc851ef0c5,b855230c500537f3ccb8e5f304ec676af21ce3212059a37ed3352da2a4e482f0,0.1813333333353512,0.6863880157470703,420000
35114acfb54c54fb9618f23cd28bbc57c765f597df140977d7030dcc52775ed4,b6a9ae9acda89732bcf3dacafe3d1b58db3786eb778276f553f9f98a74456d7c,54e4ca5bb5b133c001632308ea00a964fcbed74efd27c55d3e61d97fc7be537d,0.11294791666635623,0.2073820114135742,420000
315f624d255fc7680cb985a3e0796397bc18baa89d4226331ebeae5a62de747f,1168f30957ec9d5b96f67e54bd73aa6d3593fbb4557c2eeef25f48e009e1399f,48527a8f498b82f0c9a6b6e4d64da579ee46859ed2f9f2f2cc9dcd0e251fa656,0.5652083333271245,0.6911015510559082,420000
b377d80cc43013d1b4691acb01ca3bcbf60210096532633968b5bbf5901f9905,44b6cdfb7422cb4e97d73b5f97a005b47fbe5008560f1910479630d714ac52fd,b38937372f8ff3a63c36f78c8a72df574d649770ce44bac181c7607486c4a620,0.06179166666697711,0.6720936298370361,420000
040836bc1a90963d108393c97c5010e9a597aecf4bbf8653383ee557b2c84105,b2f00957e8dfc3eb48d863d624837895cf2437564ceb044c511b48685a90deb3,8675a1fc4746ea162754d276bf041fe347a1727da018a5773f72d3f54a9734d5,0.062041666669150196,0.4923839569091797,420000
530a42c55ed7f9999e26fb2b97a2c53d593cda13c20965e6f43b37167c6c7715,89bfeeab35285543d91bdf65572abc494b9eda938dc358fdb8044f7113819249,206b89523ceb2bcd46cd75e3964f6419647804c080445cb790df1cb131a3bb04,0.08337499999906868,0.4975910186767578,420000
8870a0590c3a0eb2b2a03f98bb1abcf508c2c9fdb55d70720849b789e9805ca4,bce0e9e2fadb590a5f0343f2c062d2ba80ba930615d8182b7bb4ca3152629023,101a4a2923f7f0b31af56543ed05cd1b508b613c1d592ca2cefd88b82e355b02,0.1515000000052775,0.7545266151428223,420000
a25db459a097f3b6aa173c3ed5dcd8377f2d342c591d6b5a1cf76cc51f99a489,3767373efdcbbe56f6fe83fa9139edacaf779ee6b8ad562415025169228a5c0d,f2f6b26005e9623c383642a131695868b1068cf7c5181f43e36b3c1c4638162c,0.08995833333271246,0.6710971593856812,420000
cb5ca4c08204830f28c0ec78583be9ba8c155ab98b207d6724e8bbe5354d76f7,dc645d17dd962cf37256f22d2538daddcb7cf84a5634ad1c6071926840b1149c,81fb29a237a581de359e34af06276cbc248409f25b3b1464d5daba752b3c87d3,0.2848333333308498,0.6466903686523438,420000
19bf629d5c9ca676ae5571e1ff501172ef1dbcedc1b77e304200534a2eccdf02,84c009ec9d06abd8b654fe20a4ccde43a7503d2db90cb71e79151ba7c49f03df,ad58bc84fa80ade317a2d08c113be4998285c654caf05995983ac2b67ab55623,0.27535416666263096,0.570929765701294,420000
315f624d255fc7680cb985a3e0796397bc18baa89d4226331ebeae5a62de747f,010134f08becac82c5aee3f66930503b0c160ad0db69560c61239ba749685b81,fe92e58787821203a6269512f57c9848dbfad5b69fe8ac1799022bd9a33fa370,0.5529583333370586,0.6936225891113281,420000
b1cb9c32d9de11ba1e77fdb6f53d08c723cf92a1a1e68cff9b08762e3641d8db,9a59839a6e15ce49552ea013e797271fead2eeaad35da98cafb3049c9de16e47,f4baba0d1011f3865eadf7d2a2a1ab1541ce6a1c93721440898bc004feca67b6,0.19191666666107873,0.5484776496887207,420000
9a3ef4d24dd4e7fb8baaa9e30aea1395caa50f583630f69047c8e20f2e8d9554,7d98c86673c0f95265ba6574e1e35e390225bd5a76a67e3ceaad8b3da15e219b,38169a0b51e14adce9fa609153c85041d2c77bf3c5ba41c4d746e990bd266530,0.2152500000006209,0.7647619247436523,420000
af5d63e40f2bc053c32d2b51ba6ca28739e93661fd816b61e1d2e90736c9643f,b256130b93826f7ea63579907d4044f360153fb046c8740b0e21d7592c999da8,20402c5a61dd8736ab9a8a22ef6be0a4bb317e687634d10fbaa00daaebd3cbeb,0.166708333332402,0.7202391624450684,420000
002251d4123496684687c2acad43bdef9419a5e4fc01a65d2c558af92a5ad649,f0c625c3ea049e4514fa2d8f62ab944732201fb69aae7a5e37f5a31495a923d5,e9c80b014470fd7b0e67ed77f7cbd827be67615e474cf545ae5601d1110af305,0.16004166666728756,0.6900901794433594,420000
b58ba81e712e15281eb93074ed026a844f5100024d91b25f2742b5d5e8bedd9f,9e4f0f3ca97b5d5748174cade8afb7ff31762a7e5db1d1c4c3269616529db27d,c3d8167eadb2f21c758b8903517dac58d8bb343a9c4e8fd8326d9035bd6be71e,0.16774999999906867,0.6578168869018555,420000
a59a3623a2f99ada4356af8c0e511873fa9dd260d49bdb86ca19ea32b61ab124,6912ec0a5bf16669af6ab11a82bad2a47fa33af2228db474fff4ecd52743b4f4,e8b80ac30a0358ea0e342deb9c55aad7ff00b43ebe7716f5d4affae231d8a94b,0.3285416666651145,0.7231431007385254,420000
d866b548c8336de52155a8318961fa587bbefecaef82cb0f7f8d14748a94c212,13a39386f0cc62c564f6ef580dc9fa72c2f8bd7ec68c56f654abc3be6fee37a0,79b58d9d5329df6089911ebb126299b7a0a9bc68a4f969dab86181ff0588f4b9,0.16504166666418313,0.5477032661437988,420000
02545c66e4076c131871a78595f99a345496d9b29be80a35e5f3e3f60696fe6a,4cf1c86dbeb980153cc369587d85f3cd2ac164972e22e70d6f475b6d35f8f5a5,ea748cc7c559b4c4a392c7d6881562a840ca58023927f078ba8d1e49511e5d7e,0.2963749999956538,0.6266660690307617,420000
0bfbde3971e54e8e006fbc766d25592173351ebed8337b39532804f6ec972228,01e9e2487ca16a39b5dc347a391a5a0fa3b3b6fb582a89b0695491bb77e0a30e,5ae98226b8a532df22374f3d70f6f39fcca4e5e6ff65e867d0277ab49a212a34,0.02212500000023283,0.5778155326843262,420000
237898c9c6be1dcc3bb4a55cec8ec8b938587d211fadcd509081bb17d8828344,3dc7165a50f7dc87dbbc7c01449e6cccf92f75f185cb59554ee5ac275b70225d,abdf086c67d59bfe50026063665d0c827e832073b0637cd5402af79d6f32f02f,0.10620833333426463,0.7137246131896973,420000
ae6785f88701edda2c24b3e1eb051980ac23db1f2a9556b6fd919110cca03658,e55fe576de8e8c27105aa33f7818220b3637def714e1350573c4eb161bb41c8e,a206529e0a8ff3eba4f2375d7d2df0898731d72df300259aa97325e68c8570ea,0.10991666666620101,0.4995605945587158,420000
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,2cf229844f95e24eaa2a53c1e7839f645a6d8fd7c906e5e78d108881848690de,b16ff81ee51b6f4bf8000a4687510e0caed87df9349d1d516e9554265509aabd,0.04285416666728755,0.7000284194946289,420000
feb016414e7b71801eff1ef06436f4be73a869a91ff53aff6210c4b14ae72a53,9cf012088f937701bcb08dec511f94d564cf66fd4a0530ed0015955ea09d904b,aa565e341c0a436e7870ba0b7d7bb17693fd323bc77c9496f3c8e965d81a03bf,0.0575416666668995,0.7213082313537598,420000
f2ff782d57371c090c294859e444ee4bdfb4b317e6836884626ed82b1502dd47,a6423f61a5e5e764cadb267941c186c5ef9c267f9b4439a21bf4b3d90341eada,738577edfa4121d417d030a64b336f446818e0bc582c1214008870b7f4e5107c,0.0878958333361273,0.8570780754089355,420000
ccf3fa1fba9d0f233e1930922f80e1d13aefb7e97452571baa0bc0902101dcf3,f81fa8a06dfac3bc2c7ccbe69a4eb3cc6e41d1989c4e72e4ddfd5318178634cd,b67a8228d84651d76ae3a68347ea4b6bdc323303104488dc6c54f0f414ebdd3a,0.0699166666638727,0.6133480072021484,420000
16f537c8c131fc35f9b7cd925bfbea965143af388509c651c7f21472f250fdf7,c96cda9952f2d7d3dee84e6b294ab0fb4605f7310f59c3a05f380359788e5a86,4e443aa45047067083030af9de8f25d40c5d7078ce128f164af002836203921d,0.0762916666668995,0.708714485168457,420000
cb9da203a739ef89d69fc60aeb01680a685a51c963e2ffec63c3ef83a9a4903c,ff3b2bace5f54ae085b3df1b9f0d0b7297e6c387e8eb3a4361aa4ba578f4eac1,4341a2b63e81652b2c9d42ee39e5969da26cb42daeba2938c7352c9ddf32417b,0.18158333333364376,0.7376179695129395,420000
1e44834f8aaedbdc8bcc77833526665f42e5497c9a7a0318adea714b17308a72,ba34a475b69b86fd047ef85f2d88b9785478620db6877a96c1300a47ea1869ca,4fc38031c5196e5f997a07b1d60bb7cc07c2a1e02bf2bbb30b58520ad9297b1d,0.30454166666604576,0.7241411209106445,420000
7695b43b41732a0f15d3799c8eed2852665fe8da29fd700c383550fc16e521a3,78626d547fe460af50b0106e948e9718b73c141a7908fcd3ad39cbab237ca2c2,c2000610e3c9d87116dda5ca9fd3e35708e894d882a838acceb99e3ebf051fd1,0.22351562500019403,0.28385510651961615,420000
598512ac8a6f79d6aaf0afcd7d8b4462c1cec5198eefbc25855d1e5ac460ec19,65eb7e57ca2bda85ca0c7b4b287f652f8e44ffd07e373719b91dcef19f6f7b76,889336fc41f8cb6dabbf37c47c8c25e200f534b51d952e2dccd7b0aae2198b50,0.06395833333372139,0.7129292488098145,420000
beb8469d71b1aa95935c50fff4291423e70fbe80468c52f6db9c13cee39d1311,7efe67e3b31118452f2ca29ae2e7da861f2d671b4384ce6dceef7cc557a1aa4c,b9a05069568dbc4a58bca38b0e049d39c31d829d4c3d92032801e7658f8b83ec,0.4643541666679084,0.612159252166748,420000
9ffca37e87db8609aa54ef630a4dd204f02581731d323f5a6ae71855b636e2a2,c84b9b59ad127c3215d1dded65dbbce378360b8d9e2fa22fd35c4930cc7eb29d,b86d7fb49103d5ea44d1073288a6e5a0171a89bf7904d37f399e94a82f43a330,0.19512500000031044,0.6619400978088379,420000
059bad8b12f21ff1a29108baa053f899f64ab9dbd18382d7239f94660b1138be,f53ea2b69b7437976179fd2b3ef8d57ae2a624a54b3b43fce53f36637e403b71,b1fb6408f304ffa3621918cd49ef4d8e10a56b53f5ca293befc0515df72d6c30,0.16716666666713234,0.6782069206237793,420000
b4da54834d8c39bbe6d32e5be59e758770a5c40342f92ac34d940a61548e8fd2,bde7760c2c571bfb08a09392466011cce302361d922d8c3ec7400a13d08657a1,83356100a37501dacb033870927405b23268f88a99be7a0ef9490badd6a46648,0.3194999999987582,0.7571043968200684,420000
1df5d4f7bdcfb290b7a62ea337842ca5d03bf947865860d3601cdb875070c4a2,c3769df990550211a2a2086aa4b08db9ab80b42cecccb47617dfff68ce4e664d,3c3f07a6a71150e0df1c3fdf4cea574cdef0e61402ec028c114cd885a116b609,0.15516666666662787,0.6863260269165039,420000
7d08143187201e17f0718aa3d2e56eb71e9c1f6292383fabaf62e1fd63230598,ecd29cf5601840ec2c85405276189576fc3c7821919d8485d16717a539437cfe,5ed5ca39e49f78daf8e0ec39c8b711d72d97f41f654037d71ef882428489fb3d,0.3416249999931703,0.6032428741455078,420000
931756058560ddf3d08e2ca2ec64e953f0bb288e2a0a71771baff62b9c93f876,1ff4ae4dfa50eb5b063076cecae122518eab1f51006896c5516f66903d707f93,4cc2bb36703a28f5fd62560ce8f1988f9b6041146c5a3b3ba4ccdec9a3113e10,0.16504166666418313,0.7485857009887695,420000
72b69d6cf010e618d6079185f9ad7dbfb01f2037526ac3947c958a59014e91f4,d323fd9ef0f66ff2040ac38648097ce852a43ac0a1c6001a5fc00425f29338d4,aa1e6f39e9f7297ba5cf8ce6e9da5ad82505339ea95ae1cc093a3ecd9af71129,0.115625,0.7056975364685059,420000
d7b85389a523bf9cb0b798a4c3ac9ba515cac94998b8948ee6461500439ba3ba,2918561f5ffd49ea374afbdc169ce8379c872203ee46749758a24e8fe0e4707e,dad71ab9ec466e973b7134a5adff470db1507a7cbc3ca4bd6821238ef089c7d3,0.0946666666655801,0.7817902565002441,420000
84c45db94c8bd54aab711acca8b795a4914029425545759cb79f644024ca26ab,896b38d7a643ca52a91c38bd19386efcce83cb621cf4e12cee261739d60c4b64,fcf5aa078c4ef265d9e31df4264e6e5d0da2cd4da021741c0d646c2f97a5cd2b,0.32058333333116024,0.6789941787719727,420000
554ea4b6551ecc907171bd74c27180eb5d9d4a2de0cc49b57cc6cf8ac888dc5d,e3a3e3b51c7379a6a6e41fae7080b4d03dd28477f6e8144f6c804a7c9371ad92,6807cdf9117615ff769fbc308718f5255c444264cdfa632a27ac466cbb64d5c7,0.11829166666660361,0.6446094512939453,420000
1f428aa8c268d5e2a34e498c30f8863f578c8943745ad7d69a2ac60cef1e9c43,b7c6a6e191c6ce7eb0e4f55d28b5d0543304c0970648126284b5043bfc48aa62,6d34d29a40eb0c892b1ca8f1a1c9ed238ad7e6884799226ba8938136e94cda1f,0.1794791666655025,0.726142406463623,420000
4ba235f4b254662c470d96d1d2dffcc14633858798fb2cffa0246d10d99f92b0,cd1c13136c0b19262c74a03fc708d7ae1ffaf0affaa8c51653bff5d1ff63d196,64d534756037605684ca2d3ba0944ccbfae8db823b01b1d6dd91a37f330813d9,0.096333333333799,0.6846542358398438,420000
8ca2865ffd758cda9104100aa8a7d8cd23357d17d54621b35fdaa28f77cc68cb,8b1384a29b73f7043edd341117083c3bf81784a3de2e4ca05badb6d656f8a70f,71c0cbd95988721a70de51972df82fb1a2a626b1d829fbc2b5111720aca94a76,0.2757083333330229,0.6940662860870361,420000
e762c9bd726d26ab2ad84fb9bc37fe7e729a7f1e60f9e4faef9b22b003726bd0,1f41bf1cd13a12ed09f5eca70b1d166f9efcd396406e5f92b3729e41dfaa55d6,a76528353d127302099956a1330b33ec9f512bbcd3d6cb65e84222d88ac33ea3,0.17424999999930152,0.8269643783569336,420000
